Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007191~activation of adenylate cyclase activity by dopamine receptor signaling pathway	1	0.4694835680751174	1.0	GNAS	187	6	13528	12.057040998217468	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010524~positive regulation of calcium ion transport into cytosol	1	0.4694835680751174	1.0	F2	187	20	13528	3.6171122994652403	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0002011~morphogenesis of an epithelial sheet	1	0.4694835680751174	1.0	JAG1	187	7	13528	10.334606569900686	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032490~detection of molecule of bacterial origin	1	0.4694835680751174	1.0	SCARB1	187	5	13528	14.468449197860961	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007413~axonal fasciculation	1	0.4694835680751174	1.0	NRP1	187	10	13528	7.2342245989304805	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0016322~neuron remodeling	1	0.4694835680751174	1.0	GNAQ	187	5	13528	14.468449197860961	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010670~positive regulation of oxygen and reactive oxygen species metabolic process	1	0.4694835680751174	1.0	THBS1	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0008380~RNA splicing	1	0.4694835680751174	1.0	DHX15	187	284	13528	0.25472621827220004	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0034332~adherens junction organization	1	0.4694835680751174	1.0	CDC42	187	4	13528	18.0855614973262	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009209~pyrimidine ribonucleoside triphosphate biosynthetic process	1	0.4694835680751174	1.0	RP2	187	10	13528	7.2342245989304805	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0021885~forebrain cell migration	1	0.4694835680751174	1.0	RAC1	187	17	13528	4.255426234664989	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0045939~negative regulation of steroid metabolic process	1	0.4694835680751174	1.0	APOE	187	8	13528	9.0427807486631	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048568~embryonic organ development	1	0.4694835680751174	1.0	GNAS	187	172	13528	0.42059445342619073	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007043~cell-cell junction assembly	1	0.4694835680751174	1.0	CD9	187	18	13528	4.019013666072489	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006403~RNA localization	1	0.4694835680751174	1.0	NUP214	187	100	13528	0.7234224598930481	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0033029~regulation of neutrophil apoptosis	1	0.4694835680751174	1.0	CD44	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0033341~regulation of collagen binding	1	0.4694835680751174	1.0	ITGA2	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001958~endochondral ossification	1	0.4694835680751174	1.0	GNAS	187	12	13528	6.028520499108734	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051321~meiotic cell cycle	1	0.4694835680751174	1.0	HSPA2	187	100	13528	0.7234224598930481	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0070328~triglyceride homeostasis	1	0.4694835680751174	1.0	SCARB1	187	8	13528	9.0427807486631	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0043652~engulfment of apoptotic cell	1	0.4694835680751174	1.0	THBS1	187	1	13528	72.3422459893048	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006275~regulation of DNA replication	1	0.4694835680751174	1.0	HRAS	187	62	13528	1.1668104191823356	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051895~negative regulation of focal adhesion formation	1	0.4694835680751174	1.0	THBS1	187	5	13528	14.468449197860961	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0016051~carbohydrate biosynthetic process	1	0.4694835680751174	1.0	ENO2	187	107	13528	0.6760957569093907	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0045740~positive regulation of DNA replication	1	0.4694835680751174	1.0	HRAS	187	28	13528	2.5836516424751714	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010634~positive regulation of epithelial cell migration	1	0.4694835680751174	1.0	ITGA2	187	6	13528	12.057040998217468	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001973~adenosine receptor signaling pathway	1	0.4694835680751174	1.0	GNAI2	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0045112~integrin biosynthetic process	1	0.4694835680751174	1.0	COL5A1	187	1	13528	72.3422459893048	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009146~purine nucleoside triphosphate catabolic process	1	0.4694835680751174	1.0	RHOQ	187	21	13528	3.4448688566335623	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0022028~tangential migration from the subventricular zone to the olfactory bulb	1	0.4694835680751174	1.0	RAC1	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0044272~sulfur compound biosynthetic process	1	0.4694835680751174	1.0	GGT1	187	50	13528	1.4468449197860962	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051443~positive regulation of ubiquitin-protein ligase activity	1	0.4694835680751174	1.0	RPS27A	187	70	13528	1.0334606569900688	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009142~nucleoside triphosphate biosynthetic process	1	0.4694835680751174	1.0	RP2	187	102	13528	0.7092377057774981	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0055008~cardiac muscle tissue morphogenesis	1	0.4694835680751174	1.0	FKBP1A	187	27	13528	2.679342444048326	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010763~positive regulation of fibroblast migration	1	0.4694835680751174	1.0	THBS1	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051291~protein heterooligomerization	1	0.4694835680751174	1.0	HRAS	187	52	13528	1.3911970382558616	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051444~negative regulation of ubiquitin-protein ligase activity	1	0.4694835680751174	1.0	RPS27A	187	67	13528	1.0797350147657434	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0050974~detection of mechanical stimulus involved in sensory perception	1	0.4694835680751174	1.0	ITGA2	187	13	13528	5.564788153023446	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0060314~regulation of ryanodine-sensitive calcium-release channel activity	1	0.4694835680751174	1.0	FKBP1A	187	8	13528	9.0427807486631	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0014909~smooth muscle cell migration	1	0.4694835680751174	1.0	PLAU	187	3	13528	24.114081996434937	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0021891~olfactory bulb interneuron development	1	0.4694835680751174	1.0	RAC1	187	3	13528	24.114081996434937	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0000723~telomere maintenance	1	0.4694835680751174	1.0	HSPA1L	187	28	13528	2.5836516424751714	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051052~regulation of DNA metabolic process	1	0.4694835680751174	1.0	HRAS	187	114	13528	0.6345811051693404	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0030041~actin filament polymerization	1	0.4694835680751174	1.0	RAC1	187	11	13528	6.576567817209527	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0000768~syncytium formation by plasma membrane fusion	1	0.4694835680751174	1.0	CD44	187	12	13528	6.028520499108734	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0043547~positive regulation of GTPase activity	1	0.4694835680751174	1.0	GNAO1	187	22	13528	3.2882839086047637	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0045471~response to ethanol	1	0.4694835680751174	1.0	APOE	187	64	13528	1.1303475935828875	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0034614~cellular response to reactive oxygen species	1	0.4694835680751174	1.0	PXDN	187	30	13528	2.4114081996434935	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0019915~lipid storage	1	0.4694835680751174	1.0	ENPP1	187	18	13528	4.019013666072489	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051329~interphase of mitotic cell cycle	1	0.4694835680751174	1.0	ITGB1	187	103	13528	0.7023519028087846	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007164~establishment of tissue polarity	1	0.4694835680751174	1.0	FZD2	187	9	13528	8.038027332144978	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0060356~leucine import	1	0.4694835680751174	1.0	SLC3A2	187	1	13528	72.3422459893048	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010962~regulation of glucan biosynthetic process	1	0.4694835680751174	1.0	ENPP1	187	14	13528	5.167303284950343	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007173~epidermal growth factor receptor signaling pathway	1	0.4694835680751174	1.0	EPS15	187	28	13528	2.5836516424751714	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0043043~peptide biosynthetic process	1	0.4694835680751174	1.0	GGT1	187	17	13528	4.255426234664989	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0014812~muscle cell migration	1	0.4694835680751174	1.0	PLAU	187	5	13528	14.468449197860961	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006835~dicarboxylic acid transport	1	0.4694835680751174	1.0	SLC1A5	187	15	13528	4.822816399286987	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0046850~regulation of bone remodeling	1	0.4694835680751174	1.0	AHSG	187	15	13528	4.822816399286987	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0008038~neuron recognition	1	0.4694835680751174	1.0	NRP1	187	21	13528	3.4448688566335623	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051089~constitutive protein ectodomain proteolysis	1	0.4694835680751174	1.0	ADAM10	187	1	13528	72.3422459893048	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001764~neuron migration	1	0.4694835680751174	1.0	MET	187	64	13528	1.1303475935828875	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0046128~purine ribonucleoside metabolic process	1	0.4694835680751174	1.0	NT5E	187	29	13528	2.494560206527752	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010552~positive regulation of specific transcription from RNA polymerase II promoter	1	0.4694835680751174	1.0	RHOQ	187	57	13528	1.2691622103386808	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051818~disruption of cells of other organism during symbiotic interaction	1	0.4694835680751174	1.0	ALB	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0002021~response to dietary excess	1	0.4694835680751174	1.0	APOE	187	13	13528	5.564788153023446	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0002002~regulation of angiotensin levels in blood	1	0.4694835680751174	1.0	ECE1	187	5	13528	14.468449197860961	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0043666~regulation of phosphoprotein phosphatase activity	1	0.4694835680751174	1.0	FKBP1A	187	13	13528	5.564788153023446	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032371~regulation of sterol transport	1	0.4694835680751174	1.0	APOE	187	20	13528	3.6171122994652403	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007608~sensory perception of smell	1	0.4694835680751174	1.0	GNAS	187	431	13528	0.16784743849026637	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007270~nerve-nerve synaptic transmission	1	0.4694835680751174	1.0	TMOD2	187	31	13528	2.3336208383646713	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0042594~response to starvation	1	0.4694835680751174	1.0	ALB	187	42	13528	1.7224344283167812	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001819~positive regulation of cytokine production	1	0.4694835680751174	1.0	THBS1	187	90	13528	0.8038027332144979	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048261~negative regulation of receptor-mediated endocytosis	1	0.4694835680751174	1.0	RAC1	187	5	13528	14.468449197860961	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0042982~amyloid precursor protein metabolic process	1	0.4694835680751174	1.0	FKBP1A	187	11	13528	6.576567817209527	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006576~biogenic amine metabolic process	1	0.4694835680751174	1.0	ODC1	187	97	13528	0.7457963504052043	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0050863~regulation of T cell activation	1	0.4694835680751174	1.0	CD47	187	117	13528	0.618309794780383	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006612~protein targeting to membrane	1	0.4694835680751174	1.0	SDCBP	187	33	13528	2.192189272403176	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051549~positive regulation of keratinocyte migration	1	0.4694835680751174	1.0	ADAM9	187	3	13528	24.114081996434937	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006513~protein monoubiquitination	1	0.4694835680751174	1.0	TSG101	187	9	13528	8.038027332144978	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010564~regulation of cell cycle process	1	0.4694835680751174	1.0	CDC42	187	114	13528	0.6345811051693404	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006325~chromatin organization	1	0.4694835680751174	1.0	RBL2	187	378	13528	0.191381603146309	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0040032~post-embryonic body morphogenesis	1	0.4694835680751174	1.0	GNAS	187	1	13528	72.3422459893048	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0003073~regulation of systemic arterial blood pressure	1	0.4694835680751174	1.0	ECE1	187	35	13528	2.0669213139801377	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032881~regulation of polysaccharide metabolic process	1	0.4694835680751174	1.0	ENPP1	187	15	13528	4.822816399286987	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048589~developmental growth	1	0.4694835680751174	1.0	PLAU	187	87	13528	0.831520068842584	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009267~cellular response to starvation	1	0.4694835680751174	1.0	ALB	187	32	13528	2.260695187165775	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009187~cyclic nucleotide metabolic process	1	0.4694835680751174	1.0	CNP	187	38	13528	1.9037433155080212	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0008209~androgen metabolic process	1	0.4694835680751174	1.0	SCARB1	187	11	13528	6.576567817209527	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0046687~response to chromate	1	0.4694835680751174	1.0	SERPINA1	187	1	13528	72.3422459893048	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032488~Cdc42 protein signal transduction	1	0.4694835680751174	1.0	APOE	187	4	13528	18.0855614973262	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001818~negative regulation of cytokine production	1	0.4694835680751174	1.0	THBS1	187	38	13528	1.9037433155080212	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0003044~regulation of systemic arterial blood pressure mediated by a chemical signal	1	0.4694835680751174	1.0	ECE1	187	27	13528	2.679342444048326	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009214~cyclic nucleotide catabolic process	1	0.4694835680751174	1.0	CNP	187	6	13528	12.057040998217468	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009167~purine ribonucleoside monophosphate metabolic process	1	0.4694835680751174	1.0	NT5E	187	20	13528	3.6171122994652403	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048730~epidermis morphogenesis	1	0.4694835680751174	1.0	KRT25	187	25	13528	2.8936898395721924	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032370~positive regulation of lipid transport	1	0.4694835680751174	1.0	APOE	187	11	13528	6.576567817209527	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001921~positive regulation of receptor recycling	1	0.4694835680751174	1.0	ECE1	187	3	13528	24.114081996434937	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0043471~regulation of cellular carbohydrate catabolic process	1	0.4694835680751174	1.0	GSK3A	187	16	13528	4.52139037433155	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051004~regulation of lipoprotein lipase activity	1	0.4694835680751174	1.0	FKBP1A	187	17	13528	4.255426234664989	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032943~mononuclear cell proliferation	1	0.4694835680751174	1.0	FKBP1A	187	44	13528	1.6441419543023819	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051279~regulation of release of sequestered calcium ion into cytosol	1	0.4694835680751174	1.0	F2	187	15	13528	4.822816399286987	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0002673~regulation of acute inflammatory response	1	0.4694835680751174	1.0	A2M	187	21	13528	3.4448688566335623	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048515~spermatid differentiation	1	0.4694835680751174	1.0	HSPA2	187	57	13528	1.2691622103386808	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0030032~lamellipodium assembly	1	0.4694835680751174	1.0	RAC1	187	16	13528	4.52139037433155	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0042384~cilium assembly	1	0.4694835680751174	1.0	DYNC2H1	187	28	13528	2.5836516424751714	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0042074~cell migration involved in gastrulation	1	0.4694835680751174	1.0	LRP5	187	7	13528	10.334606569900686	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0043467~regulation of generation of precursor metabolites and energy	1	0.4694835680751174	1.0	ENPP1	187	30	13528	2.4114081996434935	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0050690~regulation of defense response to virus by virus	1	0.4694835680751174	1.0	AP2A1	187	8	13528	9.0427807486631	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051055~negative regulation of lipid biosynthetic process	1	0.4694835680751174	1.0	APOE	187	15	13528	4.822816399286987	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006941~striated muscle contraction	1	0.4694835680751174	1.0	GNA11	187	46	13528	1.5726575215066263	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0009218~pyrimidine ribonucleotide metabolic process	1	0.4694835680751174	1.0	RP2	187	16	13528	4.52139037433155	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048663~neuron fate commitment	1	0.4694835680751174	1.0	CDC42	187	42	13528	1.7224344283167812	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0045214~sarcomere organization	1	0.4694835680751174	1.0	ITGB1	187	12	13528	6.028520499108734	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0060113~inner ear receptor cell differentiation	1	0.4694835680751174	1.0	JAG1	187	24	13528	3.014260249554367	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0021843~substrate-independent telencephalic tangential interneuron migration	1	0.4694835680751174	1.0	RAC1	187	5	13528	14.468449197860961	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007088~regulation of mitosis	1	0.4694835680751174	1.0	CDC42	187	56	13528	1.2918258212375857	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006595~polyamine metabolic process	1	0.4694835680751174	1.0	ODC1	187	11	13528	6.576567817209527	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051084~'de novo' posttranslational protein folding	1	0.4694835680751174	1.0	HSPA8	187	13	13528	5.564788153023446	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007286~spermatid development	1	0.4694835680751174	1.0	HSPA2	187	54	13528	1.339671222024163	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0030730~sequestering of triglyceride	1	0.4694835680751174	1.0	ENPP1	187	3	13528	24.114081996434937	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0050880~regulation of blood vessel size	1	0.4694835680751174	1.0	APOE	187	53	13528	1.3649480375340528	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0014910~regulation of smooth muscle cell migration	1	0.4694835680751174	1.0	ITGA2	187	12	13528	6.028520499108734	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006228~UTP biosynthetic process	1	0.4694835680751174	1.0	RP2	187	9	13528	8.038027332144978	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048841~regulation of axon extension involved in axon guidance	1	0.4694835680751174	1.0	NRP1	187	4	13528	18.0855614973262	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010869~regulation of receptor biosynthetic process	1	0.4694835680751174	1.0	ITGAV	187	9	13528	8.038027332144978	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001886~endothelial cell morphogenesis	1	0.4694835680751174	1.0	COL18A1	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0034105~positive regulation of tissue remodeling	1	0.4694835680751174	1.0	AHSG	187	7	13528	10.334606569900686	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0001893~maternal placenta development	1	0.4694835680751174	1.0	BSG	187	15	13528	4.822816399286987	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0031214~biomineral formation	1	0.4694835680751174	1.0	ENPP1	187	37	13528	1.9551958375487786	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048845~venous blood vessel morphogenesis	1	0.4694835680751174	1.0	CCBE1	187	3	13528	24.114081996434937	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032236~positive regulation of calcium ion transport via store-operated calcium channel activity	1	0.4694835680751174	1.0	STIM2	187	4	13528	18.0855614973262	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010874~regulation of cholesterol efflux	1	0.4694835680751174	1.0	APOE	187	7	13528	10.334606569900686	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0006402~mRNA catabolic process	1	0.4694835680751174	1.0	HSPA1A	187	43	13528	1.682377813704763	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0035137~hindlimb morphogenesis	1	0.4694835680751174	1.0	GNAS	187	26	13528	2.782394076511723	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0007159~leukocyte adhesion	1	0.4694835680751174	1.0	ITGB1	187	28	13528	2.5836516424751714	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0030866~cortical actin cytoskeleton organization	1	0.4694835680751174	1.0	RHOQ	187	13	13528	5.564788153023446	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0051491~positive regulation of filopodium assembly	1	0.4694835680751174	1.0	RHOQ	187	7	13528	10.334606569900686	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032914~positive regulation of transforming growth factor-beta1 production	1	0.4694835680751174	1.0	THBS1	187	2	13528	36.1711229946524	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0008016~regulation of heart contraction	1	0.4694835680751174	1.0	GNAO1	187	77	13528	0.9395096881727897	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0010812~negative regulation of cell-substrate adhesion	1	0.4694835680751174	1.0	THBS1	187	11	13528	6.576567817209527	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048002~antigen processing and presentation of peptide antigen	1	0.4694835680751174	1.0	HLA-C, HLA-B	187	28	13528	2.5836516424751714	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032583~regulation of gene-specific transcription	1	0.4694835680751174	1.0	RHOQ	187	134	13528	0.5398675073828717	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0040014~regulation of multicellular organism growth	1	0.4694835680751174	1.0	APOE	187	61	13528	1.1859384588410624	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0060008~Sertoli cell differentiation	1	0.4694835680751174	1.0	SDC1	187	4	13528	18.0855614973262	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0043526~neuroprotection	1	0.4694835680751174	1.0	ADAM9	187	14	13528	5.167303284950343	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0048705~skeletal system morphogenesis	1	0.4694835680751174	1.0	GNAS	187	112	13528	0.6459129106187929	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0033865~nucleoside bisphosphate metabolic process	1	0.4694835680751174	1.0	ENPP1	187	11	13528	6.576567817209527	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0030804~positive regulation of cyclic nucleotide biosynthetic process	1	0.4694835680751174	1.0	APOE	187	15	13528	4.822816399286987	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0032374~regulation of cholesterol transport	1	0.4694835680751174	1.0	APOE	187	20	13528	3.6171122994652403	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0050748~negative regulation of lipoprotein metabolic process	1	0.4694835680751174	1.0	ITGAV	187	6	13528	12.057040998217468	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0031647~regulation of protein stability	1	0.4694835680751174	1.0	AURKA	187	42	13528	1.7224344283167812	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0050658~RNA transport	1	0.4694835680751174	1.0	NUP214	187	97	13528	0.7457963504052043	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0019059~initiation of viral infection	1	0.4694835680751174	1.0	CD81	187	22	13528	3.2882839086047637	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0002088~lens development in camera-type eye	1	0.4694835680751174	1.0	PVRL3	187	23	13528	3.1453150430132526	1.0	1.0	100.0
GOTERM_BP_FAT	GO:0015774~polysaccharide transport	1	0.4694835680751174	1.0	SCARB1	187	2	13528	36.1711229946524	1.0	1.0	100.0
